gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_ID,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST3_FD_ID,ST3_FD_WA,ST4_DM,ST4_He,ST4_MS,ST4_Yi,ST4_FD,PC1,PC2,PC3
11,3.0125379785067,2.48589986088358,2.0560121558201,3.20537756359132,3.44016851761243,3.70502380560555,2.53114524473641,1.68634595617517,3.81019968014987,2.60067865417347,3.79631593527748,4.00868526390559,1.39520216701818,20.0693797023245,17.1651682782986,17.9189543272591,18.2701928706318,18.4023150425124,22.8339595339912,19.4393700350707,20.1416782896003,23.0825334963055,21.3138574925802,11.4243510622646,29.6693011260442,23.1799848302427,21.6959185133388,13.4047050587521,19.4553711117774,23.7449071594704,11.8586723222031,25.3118866654327,19.7519783296493,30.3178336131633,18.562300487283,16.1896103291588,17.8165855310802,21.718495855026,27.9491728034586,19.647336186314,22.1394530063726,25.9698657953436,14.7485271758633,2.88988204967552,1.37168922710026,2.59153296855723,8.03238916524913,6.10141364109171,4.40713739708446,2.02470824684205,3.55668509277226,5.59296168585175,2.54217457478148,7.35713822679856,3.83707581097757,3.08991253578754,2.09247890682054,6.30303093753464,1.84259791889865,3.17967908627212,1.73242366522271,4.51098448564831,4.07323793703486,2.17149096485608,4.50974829793179,3.11990300487528,2.90111702595479,2.51177630864945,2.16591060201859,4.99205669135512,2.22104513864181,2.65053012545109,4.29476269397074,1.15060927279774,6.60673944902993,4.00003146597362,8.0603605663051,2.16576850181909,2.98105076897154,2.94399642323207,18.3380895086822,19.6821460483486,18.4002198700358,26.8829920669517,21.8138551585723,17.2295233337079,4.42463203482369,4.13069504003023,3.43780763462806,6.35903215636061,8.59817913298081,18.8068184756889,21.9754568530773,2.69693856467423,3.99771156982733,7.47860564467071,13.9530827671548,11.6390424422608,-0.647372565619959
12,2.89759385854472,2.89292631145029,1.28814771239775,2.75318808522873,3.55330837961957,2.89546370831678,2.0587160730237,1.59181826963258,3.41387668986952,1.32215576945684,3.713178991123,3.08015703415051,0.740323787207706,21.3431409380467,18.0165284393411,17.8012556046258,17.3834160397317,22.9375004618254,22.0386577509088,15.5200861220616,18.7240297908202,21.1714137493598,20.7367613446296,4.81556180759662,28.2574708003248,16.6506018095049,16.9597368099981,5.98587291656116,9.42592380006334,16.8096092113847,3.96470693588437,23.6728358158094,11.4812993523502,25.8400157233963,14.2190298232943,16.0162865577049,13.3644699171145,13.6304404862903,24.3940596579183,15.7428207767248,17.2058626154894,18.0505121846327,10.3867262089043,2.63372793358646,2.97555036945353,1.03283130086062,6.2719655725779,4.95591504381378,4.07190251400109,1.81641950822386,3.49149542088129,4.16411579786325,0.328771568692052,5.94186093287136,2.43756881242914,3.07761881430541,1.02732045167581,5.47969569649777,0.9694038088812,2.10249236689824,0.602694492944051,3.87745244424837,2.99919821848251,1.50545110050141,4.0601439148741,1.85366314070937,2.0568775335178,2.41370492064996,1.48373368961323,4.10029575087175,0.851015076083283,1.53119509817278,2.8751526761305,0.404759501648506,5.17204414902244,3.17802066838949,5.42061439713699,1.69512225759032,2.51040452474278,2.4733501790033,19.0761825501515,20.4202390898179,19.1383129115051,22.943242214772,17.8741053063926,13.2897734815282,3.10119685700243,2.80725986220897,2.1143724568068,4.01198537031778,6.25113234693797,19.5449115171581,18.0357070008976,2.22629232044547,2.67427639200607,5.13155885862787,-15.6830047518247,6.065373148623,5.52728018657649
13,3.08683655879219,3.03376954309434,2.09662197290712,2.46881549308522,3.58635037437246,3.33762210014924,2.62532572774168,1.534180996268,3.1685832545823,2.1211570808942,3.68383546445735,4.1271623590603,1.57653407596479,21.6099675766083,17.3447338960804,16.7536034299545,18.5629090965251,20.3894894753647,21.7431816846025,16.3254948989273,18.9942469058499,24.4196370514463,25.0163958672884,11.6338781368587,32.7986053147,25.4620724322676,24.7978562973647,18.1183584829057,19.2434402524027,25.8366185642958,18.2236553182273,27.507403768501,23.9434536687654,31.2597803159513,18.0189673221361,18.6508191989464,17.8937429334695,20.5908144947343,27.8050801199462,21.0453314256768,21.3468688509181,25.484499420274,15.6972534854097,3.14050889186167,4.85106783091556,1.54055426758155,7.0147013965635,5.88403042648636,4.23579521274143,1.96077149519027,3.84410317986428,4.55110372419353,2.57387171260382,7.19488614819632,4.35422363966015,3.80297482855605,2.67008026062568,7.27027680065883,2.50691951211418,3.37385641386903,2.0666140362715,4.46586880629314,4.38241989448401,2.60665995777685,5.67629430166951,3.23373020177724,3.45271860571649,3.29764328348417,2.61162539077417,6.12177728051444,3.19906572659213,3.38187071661737,4.22550306121412,1.34961545129271,5.1199018753349,4.92358782592096,5.49557673505983,2.23087226292123,3.04615453007368,3.00910018433421,18.8391606184483,20.1832171581146,18.9012909798018,27.5544325250292,22.4852956166498,17.9009637917854,4.49116120430781,4.19722420951435,3.50433680411218,4.18342640539147,6.42257338201166,19.3078895854549,22.6468973111548,2.76204232577637,4.06424073931144,5.30299989370156,11.3798362615019,13.2106631507549,-0.86608320972492
14,2.62653773135176,2.75795873954408,1.96555374530071,2.35986262206318,2.91725439636447,3.17719377751061,2.48461457604109,1.86833504941778,2.7896241346949,2.29922574006804,3.29352923041171,3.29114389927025,0.779892183962417,20.9351611527134,18.3175649094034,19.3763187268309,18.6467256142283,19.6897754397117,21.4290233817473,17.785093006985,20.2988028159601,28.3450862098642,21.4019892865418,13.2443456471464,26.7982052160972,26.0291777011835,23.760911686784,22.0802268671521,25.1051875804539,25.8362384420443,17.1886927408472,28.1424557060154,20.1142342675229,30.8526391809754,20.6668586381383,18.4537837276203,19.4816178105715,20.5438026066215,28.9331210830279,19.3526914725878,20.855665256806,31.4382831622252,15.3813480696291,2.90091782241945,2.94280496027204,0.960207724091027,6.77048576508982,5.8761819725716,5.37057596374575,4.28733749775171,3.47747586738331,5.27569674720281,2.89936942837054,6.99470178880677,4.1771227383784,3.21293428927138,2.77790601403005,6.31593747130994,2.16929197795166,3.37025887499568,2.30311569388225,4.87890289681239,3.93424758844415,2.41753916387566,3.54767170918191,3.19111594356449,3.21299632704147,2.6136463821727,2.41792088956864,5.87736902627321,2.75674333697508,3.06403499673526,4.33022330178813,1.28685753708304,8.31082985275814,9.8399536722628,6.53850687443834,1.81109313442254,2.626375401575,2.58932105583552,19.0396440454769,20.3837005851433,19.1017744068305,27.3275669505685,22.2584300421891,17.6740982173248,4.48812011267025,4.1941831178768,3.50129571247462,5.79140082763737,8.03054780425756,19.5083730124836,22.4200317366941,2.34226319727769,4.06119964767389,6.91097431594746,-6.63931359697613,3.65192164246305,-21.7334603597447
15,2.94027942221256,2.59446553062462,1.91999897154565,2.28084902402586,3.59540403909769,2.50205960725523,2.31947438122969,2.63096856007616,2.55491848151876,2.49617612175887,3.78781292616617,3.90424154960344,1.78183306152081,22.0451158335606,18.039698496901,17.5232021023974,20.1520505580312,19.9600335145886,20.6628497753221,15.2567227886852,17.3681192454386,19.7474408348997,27.2078771262476,12.7846334488259,32.8856251878963,27.5148736358063,25.423795864495,21.7292320236485,25.0094146705168,27.2662012592146,22.8395147612022,26.8912201683854,21.4709049822557,28.9947325129368,22.4693695156632,20.4260425235134,16.137694283689,19.8419302519257,26.3162026493715,20.9286724367542,22.3042500817879,25.7324170972359,15.9286311379869,2.39957869542315,0.54955249795635,1.56175932380019,5.59531996737371,5.39832490342108,4.43551235049751,3.08044453008246,3.93314762808865,4.80226854244271,2.62364997521073,7.41885230223478,4.32912857087652,4.05422973759494,3.23478141026161,6.8986035637289,3.5080048305585,3.47715165688846,2.26248429311391,4.71732900991392,4.32112700255957,2.62758924378995,4.82227889268432,3.14492084796085,3.4792477407534,2.92888633724849,2.63306170562172,6.07272316355538,3.24650347938791,3.41704438900527,4.49439744104642,1.42805152713908,9.39680601038247,7.33700040924419,6.95129514349735,2.2931749656665,3.10845723281895,3.07140288707948,19.057786213574,20.4018427532404,19.1199165749276,27.3389206245226,22.2697837161432,17.6854518912788,4.5503996878583,4.25646269306484,3.56357528766267,6.09887577593417,8.33802275255436,19.5265151805807,22.4313854106482,2.82434502852164,4.12347922286194,7.21844926424427,-4.41276124087177,4.93100958019609,-17.7057442383983
16,3.30892594649251,3.25888025720569,1.99353324199165,2.94557295609336,3.67510675006353,2.87412430459628,2.80000570213802,2.04750704479652,3.67079618924839,2.12223263827253,4.02296231323048,3.85553122865957,1.43469587672287,21.7366301092577,17.5221437894927,19.5542992530695,19.6264537506344,20.9258901990468,21.9104437043667,16.3279055547545,19.6020241655988,19.6661636523187,20.6357072163014,7.63159026503957,35.4829035609126,23.546758509247,20.5356694617079,13.5153426472475,15.7580093214577,21.6937480148637,12.4097740384012,25.8635440584626,21.758344209368,30.4443568279798,17.0754871964726,15.0602390686275,16.4108222385194,19.3746796379444,26.4976316512453,19.6896319337308,20.3674050005649,28.2607353716307,13.2557894202427,2.67006979812184,2.89190168010849,0.512763022447513,7.59798822799346,5.28158656755741,3.52233490128751,1.74411832214203,3.65761055538631,5.42696832385172,1.18384366932279,7.30727087100503,3.24193502983766,3.47907730285977,2.31728631394925,6.83720865411662,1.78183317236041,3.32993281248237,1.52458335051886,4.43915991944598,4.46070490515389,2.19303915849538,4.24917130829898,3.00010374966005,2.92843364569654,2.42448287125411,2.18798367721658,5.50110592757062,2.34179871270115,2.6867477538623,3.835255185711,1.21329801165884,6.80656077598266,4.95346369694266,9.27856744997718,2.26158556974327,3.07686783689572,3.03981349115625,19.5756552296424,20.9197117693088,19.637785590996,26.1341539624259,21.0650170540465,16.4806852291821,4.00650367733649,3.71256668254303,3.01967927714086,7.41682068673042,9.65596766335062,20.044384196649,21.2266187485515,2.79275563259841,3.57958321234013,8.53639417504052,8.83431168851798,33.329811744832,7.60351763375452
17,2.64060462029419,2.47606306282655,1.62721055399873,2.46499283869427,3.49469554894155,2.99908362921756,2.30809640663561,1.43691936357076,2.87866599680593,2.24702975766254,3.20977279729249,3.14955761564714,1.26467678373331,21.4766459772277,17.4913865667291,16.0240303740218,17.7437421836847,22.8203285660949,21.5939072146208,16.7554596638659,20.6294473426415,25.912757454504,23.5390699963899,13.7353895743896,33.8431449773608,34.7824099899489,22.5537087066617,19.7271939151714,21.4581409153248,22.6615526286173,18.2022700816262,24.8225950870834,16.4095084762017,25.8903462181953,18.9160484614888,17.2117820248623,17.5781627995115,19.3039756928158,26.0751277135824,18.1682060653761,19.5938695128647,23.5694389581985,14.1502634179857,3.10724300648655,0.725532398466047,2.03155831144793,6.98801007867257,4.63671134627674,4.25494195712386,1.41029285323001,3.08501750856738,4.66670202848695,2.96328435566283,5.50151121575024,3.95659180758852,3.40491792798291,1.76734181338985,4.24630815054664,2.49892737204387,3.45496750913195,1.67147763523053,4.62590306123176,3.69931710661394,2.02006487773909,6.14814258636742,2.48737666517126,2.70917420028614,2.3614731640024,2.01081384001388,4.90302663281243,1.87851505962677,2.39604290875449,3.81075152774396,1.02587494660029,7.83698133785191,7.21403932676451,5.08493748478986,1.94880528317465,2.7640875503271,2.72703320458763,19.1648170627228,20.5088736023891,19.2269474240763,25.6102497748519,20.5411128664725,15.9567810416082,4.18060921500575,3.88667222021229,3.19378481481012,4.3945723652583,6.6337193418785,19.6335460297294,20.7027145609776,2.47997534602979,3.75368875000939,5.5141458535684,-27.1921342819214,-27.321768907176,32.2929491843024
18,2.35756909053309,2.83923697984236,2.36911922603048,2.24384007969931,3.24940143740632,3.56584302922386,2.37974053407721,1.65803658722327,2.80711197602145,2.53297732014653,3.23317823295479,3.61017157685197,1.5798837099347,19.4956662187082,16.79712332809,16.5452605906528,16.4998745506837,18.4923000372636,23.783085091535,19.098628239983,19.7056584418621,29.5147338043862,24.1990854196389,12.0407359712064,22.2412874933673,27.9571562813409,31.4947999191125,23.2285536179964,27.4256242610212,30.3200452652756,17.8927481328091,24.4938216833013,20.4178968338838,27.6022493768288,18.8220906131379,18.6948575759364,18.7918448292412,21.9449742336502,26.273986170608,20.0407279513491,20.8662263144661,25.7320046877739,15.5099816121891,2.7752802758143,2.07900354319304,1.56007036063467,7.01328823336295,5.37753032504619,3.85348312852627,2.34353210348158,4.21071905124248,4.61682072420241,2.93641713949664,7.23904297361565,4.55848755699273,3.52974185710226,3.01996997304683,6.69141782143717,2.37442367738702,3.23603438597281,1.93362345563225,3.68874517121708,2.922364841606,1.92754577378016,3.71544116410038,1.91357273430576,2.59190407926473,2.25833081538753,1.91605525403569,4.37951647313173,1.72316098100251,2.24056034273646,4.0335886314431,1.08649374487729,12.155916500577,4.63113427688191,9.17941960157434,2.16044418252021,2.97572644967266,2.93867210393318,17.7171541553263,19.0612106949926,17.7792845166799,26.879671729675,21.8105348212956,17.2262029964312,4.62659687989235,4.3326598850989,3.63977247969672,8.0638016096391,10.3029485862593,18.1858831223329,21.9721365158006,2.69161424537535,4.19967641489599,9.1833750979492,-28.5248966792937,7.01275930990085,-25.3525035861452
19,2.29357788529224,2.90390185160389,1.67153040233716,2.87091089590957,3.52113056875293,3.5223128827764,2.29940625992998,1.61834842616674,2.97763670721534,2.8517634375246,3.72408333074288,3.74339206322613,2.36959225527343,20.5847244160584,16.7678257016753,17.6405797701146,19.043867735705,22.7555975368527,21.4077459816089,16.2348329919855,19.060887324325,24.4150698868343,23.9617427466049,14.8476069039013,29.5886214344885,26.6530953996218,25.2783734906586,17.9555801650487,17.0098085952024,26.7526517989722,16.1455120063651,25.5100942168563,18.0294482412514,31.8507758491145,20.9272198466482,20.358319507607,18.8303224281533,19.9343208683497,28.9611986850426,21.2210041616409,23.1641952953574,25.5369667943522,19.3370782352661,3.71571650752231,1.57759403728139,1.65128295881471,6.21273690726399,6.72845405073343,3.57578679337499,2.29519424206701,3.84730255165955,5.09751870771464,4.07296461353395,5.7091627846885,4.05469504819143,3.36809934111817,1.89040229235106,4.63618997196737,1.98667451441132,3.05678576724473,1.79010702375151,4.60940218524303,3.86429418452679,2.62457348681147,6.86167306369062,3.28377451575348,3.47542493644207,3.17369457767481,2.62997285088723,6.21763227559107,3.36534894358653,3.41197596678763,4.04098906488722,1.44195674758965,4.06721851495639,10.4449359450301,11.4188698174922,2.47193515958468,3.28721742673713,3.25016308099766,19.069984692866,20.4140412325324,19.1321150542196,28.1653236623072,23.0961867539278,18.5118549290634,4.00631299043574,3.71237599564229,3.01948859024011,9.10438906325074,11.3435360398709,19.5387136598727,23.2577884484328,3.00310522243982,3.57939252543938,10.2239625515608,-2.45800143476081,0.488451190077687,5.23639569352332
20,2.40864647027666,2.5722777807051,1.60723930554529,3.18810265404346,3.61820663315935,3.09480111660756,2.54932373466632,2.50140119880949,3.07063172888153,2.19850737090453,3.36036974345047,3.43817618694218,1.90308860442578,21.1313381544561,17.8917620895978,19.022095737522,18.8663212468995,20.9980716241315,22.037995371548,16.5193904350005,20.831935197737,27.2529783104249,23.7735458732235,18.8180347494954,27.1501530510302,28.8493023796495,26.2666318283891,18.3705872416964,26.3235124571087,29.3745076387778,20.0968324644707,25.8134574427217,25.1628274203131,33.1975794574627,17.0465050462661,20.1013500023164,19.3303442534436,20.1612745179839,28.1407594872426,21.0711328531212,21.2850819764392,28.9066644088606,16.0629853649528,3.04568175246576,1.90952219019622,2.56634161410962,7.42664710302861,5.4636596005842,5.52470473434365,1.57787891655301,4.04283754967484,6.05798059505663,4.25515077509483,6.12930437816076,4.58497179389532,3.49177389862561,2.31972804355329,5.74088597258469,2.44178649850112,3.4982844616817,2.38897376146613,4.68097961848216,4.14937569630499,2.56881172253791,5.82392440973365,3.20747254502877,3.404746246476,2.95173902019583,2.57286207749899,6.12712653140103,3.11588088099231,3.31826668204782,4.26490843007651,1.4209688114131,6.43711695972163,5.61290834805143,6.71301937922871,2.30604181547217,3.12132408262462,3.08426973688515,19.5233953617301,20.8674519013964,19.5855257230836,27.8988090285918,22.8296721202124,18.245340295348,4.64659424251822,4.35265724772476,3.65976984232259,5.37869707060765,7.61784404722784,19.9921243287367,22.9912738147174,2.83721187832731,4.21967377752186,6.49827055891775,-13.906837577209,9.49636359131373,10.6839636211973
21,2.92193608442023,2.74705985316881,2.30756931404436,2.74157658273393,3.69916064759816,2.87076353577265,2.43950984589775,2.03065090760474,3.02671737241762,2.27477104779474,3.9095271566556,4.0167703958437,1.30930991140338,22.3210726013241,17.3784534727641,19.85375187797,18.1893765286975,22.3767350194651,21.7633080319804,14.9028933119484,18.2723709520417,23.4847038194636,25.0708208308434,15.0831452059479,37.129827935071,29.376094981398,25.7333460871564,19.0504357332988,22.8021392958621,27.2990260919661,17.7803893825966,25.7592737236567,27.0556814792544,29.2504079356855,21.0396339565104,19.3066789160181,17.9119045642959,19.1108616405076,25.624722974268,20.4614363190834,21.1331958285264,25.5012859056264,17.5715513455008,2.92309412751954,-0.423811716553729,1.97289950822685,6.13639599845006,5.84457338026459,4.46823850431111,1.96549842060871,3.81891703412824,4.62891686958641,2.57903661602391,5.29783752995572,4.1579038630983,3.57354656113411,2.17615634975592,6.48253263569114,2.51672299666943,2.98734977955267,2.02807517563544,4.12378566502912,3.92032801881942,2.29164730858462,4.54471939523845,2.869402166789,3.05342317108468,2.67079503096114,2.28897971433249,5.39403158734279,2.53196730239181,2.85246504733487,4.33509571233668,1.17457281499881,7.45086268543171,6.0292000906458,5.21128637894236,2.15233812622256,2.96762039337501,2.93056604763554,19.3934270952227,20.737483634889,19.4555574565763,27.4086104871374,22.339473578758,17.7551417538936,4.17691256403154,3.88297556923809,3.19008816383591,4.35964472230874,6.59879169892894,19.8621560622293,22.501075273263,2.6835081890777,3.74999209903518,5.47921821061884,-8.99624873297184,1.6597134770772,-3.17607858510458
22,2.68107721052534,2.5685245064032,2.27730827739233,1.97574505460984,3.53236301285456,3.45889191668658,2.47946013793597,2.30983938149584,3.31671477331559,2.48838631210476,3.59992708789808,3.20470225093838,1.66447502990263,21.6751671787135,16.725923507921,20.0754991615493,18.5444930928527,17.5392892668053,23.2349722478799,17.4088952655188,20.245661369074,31.0245079540395,18.5492056886377,14.9161688743624,26.1536696446958,30.813035888908,25.354603280571,16.3669202702498,23.9388413884785,25.0087676769841,20.0275250282058,27.5063777114402,27.3982939783065,33.3995279030599,20.001392654402,21.1235011531407,19.6717252074459,22.1176776995239,27.2432903978917,20.6740960665411,20.3338499258315,26.6360011957567,17.6719036918012,3.01170898836271,2.89962856501009,1.64396740491958,7.02509409236882,4.47799464561056,4.43269619810738,3.00254900975225,3.41562446982565,4.67152592418975,2.84434982611508,5.13275594923105,4.26284294711058,3.60731619061028,2.45350977470818,4.61908564753935,1.85198413575232,3.34080819123864,1.68707398711364,4.68932480698375,4.76546165596188,2.79758852889899,6.87768434413766,3.33128269557103,3.69472865519674,3.50616990884427,2.80717892371723,6.63905037878189,3.58013119972823,3.70273947752601,4.57065181544458,1.62533083531291,10.8780780013467,4.8203863131429,8.24975542773628,2.20123398673719,3.01651625388964,2.97946190815017,18.9511455275012,20.2952020671676,19.0132758888548,27.9470843114598,22.8779474030804,18.293615578216,4.08052390068585,3.78658690589239,3.09369950049022,7.16199714670865,9.40114412332884,19.4198744945079,23.0395490975854,2.73240404959233,3.65360343568949,8.28157063501874,-22.5810123384303,9.83177427393777,7.50872465967322
23,2.6656544941676,2.65098331003364,2.40361072125762,2.94035291214037,3.41895614056692,3.04998665173028,2.74788184662383,2.01475675835102,3.30062305379484,2.48226696305705,3.43909214364962,3.22006615073596,0.99730837370847,20.613078350314,16.9889498003166,18.9045838360165,19.2732039283956,19.0648588511099,22.1969156457219,15.4442708331504,17.741187581956,25.1660331862011,24.5231903018038,14.7458011382288,33.954464724931,27.4995013264944,23.6917596342176,18.7478000064276,20.3708345013289,24.0265383665912,19.3006293159678,28.6504670916606,25.4060363782907,30.9906069144651,21.257069124186,22.2685345592398,20.8162803853609,20.767573513809,30.1142177668802,22.3319604785729,21.2850074735508,29.6695695690156,16.6338542389525,2.40589900696091,5.15010992357014,1.04916670678996,6.28187363999026,5.39141042854592,4.43944846802837,2.82764256135099,3.16465267434775,5.60804213692313,3.21437927137379,6.74036734926536,3.9663368701604,3.70469407887387,2.6046646605776,5.69812376083643,2.40814592778239,3.08433629627333,1.91436667242324,5.40087515053959,4.94779019429121,3.00878746771039,6.32498107871494,3.73783000405465,3.96243740689005,3.31741931961882,3.02349712886956,7.06544858346564,4.07999926567197,4.05768045209772,4.96420046438677,1.74777338149706,7.46662709982117,8.85202649696749,7.13767315879586,2.02497844860114,2.84026071575359,2.80320637001412,18.6642109306584,20.0082674703248,18.726341292012,28.8220130595872,23.7528761512078,19.1685443263435,4.1280061839647,3.83406918917124,3.14118178376906,6.08033636546042,8.31948334208061,19.1329398976651,23.9144778457128,2.55614851145628,3.70108571896833,7.19990985377052,-26.4464803091605,14.3253245971547,-23.4478883567856
24,3.14416311133472,2.55487066942458,1.87742618956734,2.85807960473295,3.29970069346187,2.64603597772572,2.73772234921187,1.70356040679689,3.19894234813059,2.27346552874871,2.71126283474334,2.9989982811811,2.40152165831505,20.7462407159257,16.0424134798479,21.0738995488556,18.1621348935043,21.5109672841971,22.1637616297877,16.3045140334551,17.7285529907108,26.1937366021393,21.6787422899156,12.7666703794576,30.2777889557334,24.6089883210317,24.1394789847944,15.9324798579412,20.3499906436925,26.13926636643,14.1953487720166,26.6612271740858,22.6854629128801,32.079395036378,18.8711157768921,21.8932385055313,19.1515443928165,19.773851258249,29.2192565646024,19.7365374868442,21.2737829310837,24.99082940189,14.4978962334199,3.23347749662052,0.714628603978207,0.715681335008982,7.13916808461509,4.59856243775217,4.38480832693555,1.6253303907592,4.01566885613921,5.57781233577493,3.01505002585181,5.92345088306088,3.80402363608197,3.3149596507242,2.49635388605713,5.64504773728867,2.31051948076745,3.17652668211558,1.73915897047003,5.52725790598875,4.77949295795627,2.91104056386769,6.19789102211734,3.9988416434855,3.83853627167885,3.51930278089501,2.92338090351511,6.76357987892621,3.86195760938153,3.89340689075385,4.82972700105528,1.76241503967943,4.63486444102196,6.59979166836851,6.36478980267882,2.43309120590803,3.24837347306048,3.21131912732101,18.713376209429,20.0574327490954,18.7755065707826,27.4673941951482,22.3982572867688,17.8139254619045,4.06027041750425,3.76633342271079,3.07344601730862,4.91857667713942,7.15772365375962,19.1821051764356,22.5598589812738,2.96426126876317,3.63334995250789,6.03815016544952,-17.6422174054573,18.6956474816232,-0.78008610354727
25,2.91982530626079,2.68419387443154,2.35266301030039,3.08602909761815,3.72323060834923,3.77830865375184,2.26505445906555,2.27984376317026,2.93437085985656,2.6229324773015,3.4509992324958,4.18757903006263,2.63859303013254,21.9839739262919,17.8270892524679,18.4791118793005,18.3197419979528,21.1992647783329,22.9821661675303,17.254822348564,18.9200303796664,21.1440474994004,23.6552193615029,21.4381698324332,28.4235701535905,30.6467300970256,27.3517729467706,23.6856471006347,22.4101113032317,29.7504979581682,20.0146992194895,29.1971202764831,29.2698208681453,30.9749705308566,24.527333250818,25.3571057805692,24.2223717897099,25.3497173542568,27.3076445677012,23.601222851066,24.5330000907262,26.0443835010924,20.8632125957386,3.23169245375819,2.16364177171577,1.15269332549889,5.86497179304908,5.19611214917499,4.33215428025283,2.75341708343064,3.44778802398196,5.04778105789067,2.90168285762255,4.12911676629771,4.0117383946055,3.69379817966906,2.45019487560432,5.65989521503593,2.00010420083589,2.47591489826213,1.97883958127007,4.97667473041627,4.76600674490629,2.97432645006891,5.6254423005631,4.37675282927316,3.91875551567094,3.41760163546354,2.98820083912567,6.66549575031611,4.09422076127511,3.99976530093284,4.45979256808237,1.93883042720546,16.8569210643167,27.5555802055217,18.6881665520174,2.68828630052123,3.50356856767368,3.4665142219342,19.2088537139,20.5529102535663,19.2709840752535,30.2356875164361,25.1665506080567,20.5822187831923,3.7262564077409,3.43231941294745,2.73943200754527,17.8181033850509,20.0572503616711,19.6775826809066,25.3281523025617,3.21945636337637,3.29933594274454,18.937676873361,-6.75305578523593,-24.2425615473951,45.6477317295854
