,env,loc,year,cut,block,gen,row,col,FDR,cov1,cov2,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
183,OR_2018_3,OR,2018,3,10,80,92,2,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
184,OR_2018_3,OR,2018,3,10,6,92,1,3.23078642893075,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
185,OR_2018_3,OR,2018,3,10,93,93,2,1.86400983734839,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
186,OR_2018_3,OR,2018,3,10,45,93,1,2.31960203454251,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
187,OR_2018_3,OR,2018,3,10,83,94,2,2.31960203454251,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
188,OR_2018_3,OR,2018,3,10,147,94,1,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
189,OR_2018_3,OR,2018,3,10,125,95,2,0.1,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
190,OR_2018_3,OR,2018,3,10,202,95,1,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
191,OR_2018_3,OR,2018,3,10,172,96,2,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
192,OR_2018_3,OR,2018,3,10,106,96,1,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
193,OR_2018_3,OR,2018,3,10,89,97,2,3.23078642893075,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
194,OR_2018_3,OR,2018,3,10,127,97,1,1.86400983734839,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
195,OR_2018_3,OR,2018,3,10,107,98,2,3.68637862612487,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
196,OR_2018_3,OR,2018,3,10,103,98,1,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
197,OR_2018_3,OR,2018,3,10,201,99,2,2.31960203454251,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
198,OR_2018_3,OR,2018,3,10,7,99,1,1.40841764015427,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
199,OR_2018_3,OR,2018,3,10,32,100,2,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
200,OR_2018_3,OR,2018,3,10,175,100,1,2.77519423173663,2.31960203454251,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
201,OR_2018_3,OR,2018,3,11,2,101,2,3.68637862612487,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
202,OR_2018_3,OR,2018,3,11,11,101,1,0.952825442960146,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
203,OR_2018_3,OR,2018,3,11,201,102,2,1.86400983734839,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
204,OR_2018_3,OR,2018,3,11,5,102,1,3.23078642893075,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
205,OR_2018_3,OR,2018,3,11,180,103,2,3.68637862612487,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
206,OR_2018_3,OR,2018,3,11,136,103,1,0.1,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
207,OR_2018_3,OR,2018,3,11,9,104,2,0.1,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
208,OR_2018_3,OR,2018,3,11,26,104,1,4.14197082331899,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
209,OR_2018_3,OR,2018,3,11,53,105,2,2.77519423173663,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
210,OR_2018_3,OR,2018,3,11,1,105,1,4.59756302051311,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
211,OR_2018_3,OR,2018,3,11,198,106,2,3.23078642893075,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
212,OR_2018_3,OR,2018,3,11,42,106,1,0.1,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
213,OR_2018_3,OR,2018,3,11,43,107,2,0.1,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
214,OR_2018_3,OR,2018,3,11,14,107,1,1.86400983734839,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
215,OR_2018_3,OR,2018,3,11,163,108,2,0.952825442960146,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
216,OR_2018_3,OR,2018,3,11,130,108,1,1.86400983734839,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
217,OR_2018_3,OR,2018,3,11,97,109,2,0.1,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
218,OR_2018_3,OR,2018,3,11,202,109,1,2.77519423173663,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
219,OR_2018_3,OR,2018,3,11,124,110,2,0.497233245766026,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
220,OR_2018_3,OR,2018,3,11,35,110,1,2.31960203454251,1.86400983734839,2.77519423173663,2018-01-01,2018-10-05,50,50,277,50,86,277
221,OR_2019_4,OR,2019,4,1,34,1,2,5.95647293239413,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
222,OR_2019_4,OR,2019,4,1,90,1,1,0.1,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
223,OR_2019_4,OR,2019,4,1,201,2,2,1.91771672326214,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
224,OR_2019_4,OR,2019,4,1,55,2,1,7.11040327786041,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
225,OR_2019_4,OR,2019,4,1,10,3,2,1.340751550529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
226,OR_2019_4,OR,2019,4,1,192,3,1,4.80254258692785,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
227,OR_2019_4,OR,2019,4,1,145,4,2,2.49468189599529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
228,OR_2019_4,OR,2019,4,1,48,4,1,2.49468189599529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
229,OR_2019_4,OR,2019,4,1,74,5,2,0.1,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
230,OR_2019_4,OR,2019,4,1,159,5,1,3.07164706872842,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
231,OR_2019_4,OR,2019,4,1,176,6,2,2.49468189599529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
232,OR_2019_4,OR,2019,4,1,95,6,1,1.340751550529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
233,OR_2019_4,OR,2019,4,1,190,7,2,5.95647293239413,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
234,OR_2019_4,OR,2019,4,1,81,7,1,1.340751550529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
235,OR_2019_4,OR,2019,4,1,167,8,2,4.80254258692785,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
236,OR_2019_4,OR,2019,4,1,123,8,1,1.340751550529,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
237,OR_2019_4,OR,2019,4,1,46,9,2,0.1,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
238,OR_2019_4,OR,2019,4,1,160,9,1,7.11040327786041,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
239,OR_2019_4,OR,2019,4,1,18,10,2,4.80254258692785,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
240,OR_2019_4,OR,2019,4,1,202,10,1,5.37950775966099,1.91771672326214,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
241,OR_2019_4,OR,2019,4,2,178,11,2,4.80254258692785,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
242,OR_2019_4,OR,2019,4,2,121,11,1,3.64861224146157,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
243,OR_2019_4,OR,2019,4,2,173,12,2,4.80254258692785,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
244,OR_2019_4,OR,2019,4,2,65,12,1,5.37950775966099,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
245,OR_2019_4,OR,2019,4,2,181,13,2,5.37950775966099,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
246,OR_2019_4,OR,2019,4,2,25,13,1,5.95647293239413,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
247,OR_2019_4,OR,2019,4,2,153,14,2,3.07164706872842,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
248,OR_2019_4,OR,2019,4,2,40,14,1,0.1,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
249,OR_2019_4,OR,2019,4,2,78,15,2,0.186821205062722,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
250,OR_2019_4,OR,2019,4,2,201,15,1,4.22557741419471,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
251,OR_2019_4,OR,2019,4,2,179,16,2,3.07164706872842,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
252,OR_2019_4,OR,2019,4,2,21,16,1,2.49468189599529,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
253,OR_2019_4,OR,2019,4,2,59,17,2,1.340751550529,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
254,OR_2019_4,OR,2019,4,2,92,17,1,8.26433362332669,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
255,OR_2019_4,OR,2019,4,2,27,18,2,0.186821205062722,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
256,OR_2019_4,OR,2019,4,2,193,18,1,6.53343810512727,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
257,OR_2019_4,OR,2019,4,2,202,19,2,5.37950775966099,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
258,OR_2019_4,OR,2019,4,2,94,19,1,2.49468189599529,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
259,OR_2019_4,OR,2019,4,2,99,20,2,0.1,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
260,OR_2019_4,OR,2019,4,2,51,20,1,0.763786377795864,4.22557741419471,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
261,OR_2019_4,OR,2019,4,3,139,21,2,1.91771672326214,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
262,OR_2019_4,OR,2019,4,3,113,21,1,2.49468189599529,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
263,OR_2019_4,OR,2019,4,3,183,22,2,4.80254258692785,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
264,OR_2019_4,OR,2019,4,3,37,22,1,0.186821205062722,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
265,OR_2019_4,OR,2019,4,3,189,23,2,5.37950775966099,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
266,OR_2019_4,OR,2019,4,3,84,23,1,3.07164706872842,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
267,OR_2019_4,OR,2019,4,3,133,24,2,1.340751550529,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
268,OR_2019_4,OR,2019,4,3,187,24,1,6.53343810512727,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
269,OR_2019_4,OR,2019,4,3,202,25,2,4.22557741419471,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
270,OR_2019_4,OR,2019,4,3,110,25,1,7.68736845059355,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
271,OR_2019_4,OR,2019,4,3,144,26,2,3.07164706872842,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
272,OR_2019_4,OR,2019,4,3,79,26,1,0.1,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
273,OR_2019_4,OR,2019,4,3,195,27,2,3.07164706872842,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
274,OR_2019_4,OR,2019,4,3,77,27,1,1.340751550529,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
275,OR_2019_4,OR,2019,4,3,54,28,2,8.26433362332669,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
276,OR_2019_4,OR,2019,4,3,161,28,1,3.64861224146157,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
277,OR_2019_4,OR,2019,4,3,104,29,2,4.80254258692785,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
278,OR_2019_4,OR,2019,4,3,177,29,1,3.64861224146157,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
279,OR_2019_4,OR,2019,4,3,4,30,2,1.340751550529,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
280,OR_2019_4,OR,2019,4,3,201,30,1,2.49468189599529,2.49468189599529,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
281,OR_2019_4,OR,2019,4,4,108,31,2,5.37950775966099,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
282,OR_2019_4,OR,2019,4,4,197,31,1,5.95647293239413,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
283,OR_2019_4,OR,2019,4,4,100,32,2,0.1,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
284,OR_2019_4,OR,2019,4,4,49,32,1,0.763786377795864,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
285,OR_2019_4,OR,2019,4,4,15,33,2,3.07164706872842,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
286,OR_2019_4,OR,2019,4,4,201,33,1,1.91771672326214,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
287,OR_2019_4,OR,2019,4,4,13,34,2,0.763786377795864,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
288,OR_2019_4,OR,2019,4,4,63,34,1,0.763786377795864,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
289,OR_2019_4,OR,2019,4,4,191,35,2,5.37950775966099,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
290,OR_2019_4,OR,2019,4,4,44,35,1,4.80254258692785,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
291,OR_2019_4,OR,2019,4,4,102,36,2,6.53343810512727,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
292,OR_2019_4,OR,2019,4,4,115,36,1,1.91771672326214,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
293,OR_2019_4,OR,2019,4,4,202,37,2,4.22557741419471,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
294,OR_2019_4,OR,2019,4,4,112,37,1,0.763786377795864,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
295,OR_2019_4,OR,2019,4,4,131,38,2,7.11040327786041,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
296,OR_2019_4,OR,2019,4,4,85,38,1,0.1,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
297,OR_2019_4,OR,2019,4,4,126,39,2,0.1,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
298,OR_2019_4,OR,2019,4,4,67,39,1,4.80254258692785,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
299,OR_2019_4,OR,2019,4,4,47,40,2,2.49468189599529,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
300,OR_2019_4,OR,2019,4,4,182,40,1,4.80254258692785,1.91771672326214,4.22557741419471,2019-01-01,2019-10-02,49,49,274,49,448,639
301,OR_2019_4,OR,2019,4,5,75,41,2,0.1,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
302,OR_2019_4,OR,2019,4,5,171,41,1,4.80254258692785,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
303,OR_2019_4,OR,2019,4,5,154,42,2,2.49468189599529,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
304,OR_2019_4,OR,2019,4,5,119,42,1,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
305,OR_2019_4,OR,2019,4,5,201,43,2,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
306,OR_2019_4,OR,2019,4,5,17,43,1,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
307,OR_2019_4,OR,2019,4,5,22,44,2,1.340751550529,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
308,OR_2019_4,OR,2019,4,5,202,44,1,5.95647293239413,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
309,OR_2019_4,OR,2019,4,5,82,45,2,2.49468189599529,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
310,OR_2019_4,OR,2019,4,5,50,45,1,1.340751550529,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
311,OR_2019_4,OR,2019,4,5,134,46,2,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
312,OR_2019_4,OR,2019,4,5,62,46,1,3.07164706872842,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
313,OR_2019_4,OR,2019,4,5,29,47,2,0.1,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
314,OR_2019_4,OR,2019,4,5,122,47,1,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
315,OR_2019_4,OR,2019,4,5,137,48,2,0.186821205062722,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
316,OR_2019_4,OR,2019,4,5,71,48,1,0.763786377795864,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
317,OR_2019_4,OR,2019,4,5,41,49,2,1.91771672326214,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
318,OR_2019_4,OR,2019,4,5,39,49,1,0.1,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
319,OR_2019_4,OR,2019,4,5,28,50,2,0.1,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
320,OR_2019_4,OR,2019,4,5,38,50,1,0.763786377795864,1.91771672326214,5.95647293239413,2019-01-01,2019-10-02,49,49,274,49,448,639
321,OR_2019_4,OR,2019,4,6,201,51,2,1.340751550529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
322,OR_2019_4,OR,2019,4,6,116,51,1,0.763786377795864,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
323,OR_2019_4,OR,2019,4,6,60,52,2,4.22557741419471,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
324,OR_2019_4,OR,2019,4,6,156,52,1,5.37950775966099,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
325,OR_2019_4,OR,2019,4,6,188,53,2,4.22557741419471,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
326,OR_2019_4,OR,2019,4,6,140,53,1,0.763786377795864,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
327,OR_2019_4,OR,2019,4,6,76,54,2,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
328,OR_2019_4,OR,2019,4,6,109,54,1,1.340751550529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
329,OR_2019_4,OR,2019,4,6,101,55,2,1.340751550529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
330,OR_2019_4,OR,2019,4,6,185,55,1,3.07164706872842,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
331,OR_2019_4,OR,2019,4,6,146,56,2,5.95647293239413,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
332,OR_2019_4,OR,2019,4,6,202,56,1,5.37950775966099,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
333,OR_2019_4,OR,2019,4,6,129,57,2,0.763786377795864,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
334,OR_2019_4,OR,2019,4,6,87,57,1,5.37950775966099,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
335,OR_2019_4,OR,2019,4,6,150,58,2,3.07164706872842,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
336,OR_2019_4,OR,2019,4,6,155,58,1,5.95647293239413,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
337,OR_2019_4,OR,2019,4,6,98,59,2,5.37950775966099,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
338,OR_2019_4,OR,2019,4,6,3,59,1,7.68736845059355,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
339,OR_2019_4,OR,2019,4,6,88,60,2,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
340,OR_2019_4,OR,2019,4,6,69,60,1,7.68736845059355,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
341,OR_2019_4,OR,2019,4,7,149,61,2,1.91771672326214,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
342,OR_2019_4,OR,2019,4,7,165,61,1,5.95647293239413,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
343,OR_2019_4,OR,2019,4,7,138,62,2,0.763786377795864,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
344,OR_2019_4,OR,2019,4,7,201,62,1,1.340751550529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
345,OR_2019_4,OR,2019,4,7,31,63,2,0.186821205062722,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
346,OR_2019_4,OR,2019,4,7,152,63,1,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
347,OR_2019_4,OR,2019,4,7,70,64,2,7.11040327786041,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
348,OR_2019_4,OR,2019,4,7,151,64,1,4.80254258692785,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
349,OR_2019_4,OR,2019,4,7,142,65,2,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
350,OR_2019_4,OR,2019,4,7,117,65,1,1.91771672326214,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
351,OR_2019_4,OR,2019,4,7,111,66,2,2.49468189599529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
352,OR_2019_4,OR,2019,4,7,166,66,1,4.80254258692785,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
353,OR_2019_4,OR,2019,4,7,186,67,2,4.80254258692785,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
354,OR_2019_4,OR,2019,4,7,24,67,1,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
355,OR_2019_4,OR,2019,4,7,143,68,2,1.340751550529,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
356,OR_2019_4,OR,2019,4,7,168,68,1,5.95647293239413,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
357,OR_2019_4,OR,2019,4,7,132,69,2,0.1,1.340751550529,5.37950775966099,2019-01-01,2019-10-02,49,49,274,49,448,639
